# t x y z qx qy qz qw
1726601927.407497883 1558.177729871 38.304358229 71.336085033 -0.245868194 -0.022741899 0.150093246 0.957341974
1726601927.410017014 1558.235907047 38.323149232 71.335976125 -0.245857151 -0.022772055 0.150347868 0.957304138
1726601927.412533998 1558.294075899 38.341968204 71.335863986 -0.245844096 -0.022801097 0.150602374 0.957266794
1726601927.415009022 1558.352236408 38.360815114 71.335748644 -0.245827843 -0.022828637 0.150856702 0.957230265
1726601927.417546988 1558.410388557 38.379689932 71.335630118 -0.245807675 -0.022854422 0.151110833 0.957194744
1726601927.419940948 1558.468532332 38.398592634 71.335508417 -0.245783201 -0.022878298 0.151364773 0.957160335
1726601927.422470093 1558.526667722 38.417523196 71.335383543 -0.245754265 -0.022900184 0.151618547 0.957127076
1726601927.425059080 1558.584794716 38.436481592 71.335255493 -0.245720871 -0.022920047 0.151872190 0.957094960
1726601927.427474976 1558.642913307 38.455467800 71.335124258 -0.245683128 -0.022937895 0.152125742 0.957063954
1726601927.429943085 1558.701023373 38.474481759 71.334989829 -0.245641186 -0.022953756 0.152379243 0.957034011
1726601927.432473898 1558.759124910 38.493523446 71.334852190 -0.245595272 -0.022967681 0.152632738 0.957005066
1726601927.434986115 1558.817217913 38.512592833 71.334711321 -0.245545630 -0.022979736 0.152886269 0.956977045
1726601927.437515974 1558.875302378 38.531689893 71.334567199 -0.245492520 -0.022989991 0.153139876 0.956949874
1726601927.439992905 1558.933378302 38.550814598 71.334419800 -0.245436198 -0.022998525 0.153393598 0.956923479
1726601927.442488909 1558.991445682 38.569966919 71.334269097 -0.245376916 -0.023005418 0.153647467 0.956897788
1726601927.445084095 1559.049504518 38.589146826 71.334115060 -0.245314914 -0.023010752 0.153901516 0.956872730
1726601927.447479963 1559.107554807 38.608354288 71.333957659 -0.245250425 -0.023014608 0.154155772 0.956848240
1726601927.449965000 1559.165596692 38.627589216 71.333796911 -0.245183739 -0.023017008 0.154410616 0.956824181
1726601927.452502966 1559.223630172 38.646851580 71.333632782 -0.245115063 -0.023018034 0.154666066 0.956800493
1726601927.454967022 1559.281655247 38.666141346 71.333465236 -0.245044584 -0.023017764 0.154922135 0.956777125
1726601927.457468033 1559.339671916 38.685458483 71.333294239 -0.244972479 -0.023016278 0.155178831 0.956754026
1726601927.460005999 1559.397680180 38.704802958 71.333119753 -0.244898907 -0.023013650 0.155436161 0.956731152
1726601927.462529898 1559.455680038 38.724174738 71.332941740 -0.244824017 -0.023009955 0.155694131 0.956708462
1726601927.464998960 1559.513671490 38.743573789 71.332760162 -0.244747944 -0.023005265 0.155952741 0.956685917
1726601927.467504025 1559.571654539 38.763000078 71.332574979 -0.244670812 -0.022999647 0.156211992 0.956663485
1726601927.469974995 1559.629629166 38.782453667 71.332386087 -0.244592879 -0.022993454 0.156471504 0.956641152
1726601927.472500086 1559.687595394 38.801934528 71.332193421 -0.244514561 -0.022987121 0.156731234 0.956618807
1726601927.474971056 1559.745553240 38.821442631 71.331996929 -0.244436145 -0.022980967 0.156991145 0.956596376
1726601927.477560997 1559.803502715 38.840977950 71.331796561 -0.244357826 -0.022975223 0.157251208 0.956573808
1726601927.480066061 1559.861443828 38.860540457 71.331592276 -0.244279733 -0.022970058 0.157511396 0.956551070
1726601927.482547045 1559.919376583 38.880130128 71.331384036 -0.244201945 -0.022965588 0.157771684 0.956528143
1726601927.484998941 1559.977300984 38.899746937 71.331171808 -0.244124505 -0.022961898 0.158032051 0.956505017
1726601927.487505913 1560.035217032 38.919390862 71.330955565 -0.244047438 -0.022959044 0.158292479 0.956481689
1726601927.489985943 1560.093124718 38.939061887 71.330735282 -0.243970987 -0.022956998 0.158553000 0.956458091
1726601927.492506027 1560.151024026 38.958759999 71.330510944 -0.243895539 -0.022955672 0.158813677 0.956434116
1726601927.494999886 1560.208914942 38.978485187 71.330282533 -0.243821332 -0.022954998 0.159074546 0.956409700
1726601927.497488022 1560.266797455 38.998237436 71.330050034 -0.243748500 -0.022954921 0.159335625 0.956384807
1726601927.500010014 1560.324671556 39.018016735 71.329813429 -0.243677100 -0.022955399 0.159596915 0.956359423
1726601927.502542019 1560.382537235 39.037823067 71.329572703 -0.243607138 -0.022956397 0.159858409 0.956333548
1726601927.504997015 1560.440394486 39.057656421 71.329327843 -0.243538586 -0.022957890 0.160120093 0.956307193
1726601927.507627010 1560.498243300 39.077516781 71.329078835 -0.243471392 -0.022959851 0.160381951 0.956280375
1726601927.510019064 1560.556083759 39.097403910 71.328825780 -0.243403551 -0.022962043 0.160644403 0.956253539
1726601927.512624979 1560.613915905 39.117317723 71.328568687 -0.243331631 -0.022964304 0.160906983 0.956227641
1726601927.515003920 1560.671739767 39.137258151 71.328307564 -0.243253421 -0.022966539 0.161169411 0.956203290
1726601927.517533064 1560.729555365 39.157225142 71.328042419 -0.243167585 -0.022968700 0.161431528 0.956180854
1726601927.519995928 1560.787362713 39.177218653 71.327773262 -0.243073409 -0.022970771 0.161693268 0.956160524
1726601927.522592068 1560.845161818 39.197238649 71.327500104 -0.242970611 -0.022972754 0.161954623 0.956142372
1726601927.525088072 1560.902952684 39.217285102 71.327222958 -0.242859210 -0.022974666 0.162215627 0.956126383
1726601927.527564049 1560.960735314 39.237357989 71.326941841 -0.242739422 -0.022976529 0.162476342 0.956112488
1726601927.530026913 1561.018509603 39.257457569 71.326656620 -0.242611689 -0.022978499 0.162735833 0.956100730
1726601927.532532930 1561.076275534 39.277583835 71.326367321 -0.242476819 -0.022980488 0.162994281 0.956090871
1726601927.535084009 1561.134033092 39.297736776 71.326073973 -0.242335527 -0.022982439 0.163251835 0.956082705
1726601927.537579060 1561.191782265 39.317916383 71.325776604 -0.242188444 -0.022984315 0.163508631 0.956076046
1726601927.540088892 1561.249523040 39.338122646 71.325475242 -0.242036132 -0.022986094 0.163764781 0.956070733
1726601927.542608976 1561.307255408 39.358355556 71.325169916 -0.241879095 -0.022987763 0.164020386 0.956066619
1726601927.545140982 1561.364979358 39.378615103 71.324860655 -0.241717782 -0.022989315 0.164275537 0.956063572
1726601927.547576904 1561.422694881 39.398901277 71.324547491 -0.241552601 -0.022990750 0.164530309 0.956061475
1726601927.550024986 1561.480401968 39.419213762 71.324230590 -0.241384441 -0.022992220 0.164785807 0.956059908
1726601927.552553892 1561.538100642 39.439552564 71.323909946 -0.241214308 -0.022994328 0.165042041 0.956058598
1726601927.555043936 1561.595790916 39.459917686 71.323585564 -0.241042935 -0.022997488 0.165299011 0.956057350
1726601927.557574034 1561.653472796 39.480309132 71.323257463 -0.240870844 -0.023001980 0.165556722 0.956056022
1726601927.560028076 1561.711146284 39.500726906 71.322925667 -0.240698412 -0.023007987 0.165815164 0.956054516
1726601927.562557936 1561.768811376 39.521171016 71.322590212 -0.240525907 -0.023015615 0.166074335 0.956052763
1726601927.565066099 1561.826468066 39.541641469 71.322251137 -0.240353517 -0.023024919 0.166334228 0.956050713
1726601927.567578077 1561.884116345 39.562138274 71.321908488 -0.240181373 -0.023035912 0.166594832 0.956048334
1726601927.570027113 1561.941756142 39.582661630 71.321562206 -0.240009673 -0.023048834 0.166855438 0.956045695
1726601927.572612047 1561.999387456 39.603211556 71.321212332 -0.239838807 -0.023063861 0.167116045 0.956042694
1726601927.575037003 1562.057010276 39.623788070 71.320858915 -0.239669021 -0.023081088 0.167376645 0.956039268
1726601927.577538967 1562.114624593 39.644391195 71.320502013 -0.239500456 -0.023100551 0.167637228 0.956035384
1726601927.580050945 1562.172230392 39.665020950 71.320141690 -0.239333178 -0.023122240 0.167897782 0.956031028
1726601927.582535982 1562.229827658 39.685677359 71.319778013 -0.239167204 -0.023146115 0.168158297 0.956026199
1726601927.585103989 1562.287416372 39.706360447 71.319411055 -0.239002519 -0.023172113 0.168418756 0.956020905
1726601927.587610960 1562.344996515 39.727070239 71.319040894 -0.238839081 -0.023200155 0.168679149 0.956015162
1726601927.590104103 1562.402568074 39.747806680 71.318667672 -0.238677382 -0.023229873 0.168939930 0.956008776
1726601927.592540026 1562.460130985 39.768569819 71.318291492 -0.238518188 -0.023260798 0.169201284 0.956001535
1726601927.595061064 1562.517685196 39.789359696 71.317912449 -0.238361962 -0.023292568 0.169463318 0.955993313
1726601927.597563982 1562.575230659 39.810176352 71.317530633 -0.238208959 -0.023324895 0.169726091 0.955984045
1726601927.600131035 1562.632767336 39.831019820 71.317146129 -0.238059287 -0.023357556 0.169989628 0.955973706
1726601927.602566957 1562.690295192 39.851890134 71.316759015 -0.237912950 -0.023390370 0.170253926 0.955962300
1726601927.605114937 1562.747814193 39.872787323 71.316369369 -0.237769881 -0.023423191 0.170518967 0.955949852
1726601927.607552052 1562.805324311 39.893711417 71.315977262 -0.237629970 -0.023455903 0.170784718 0.955936399
1726601927.610090971 1562.862825426 39.914662311 71.315582828 -0.237488386 -0.023487505 0.171050664 0.955923257
1726601927.612556934 1562.920317547 39.935639864 71.315186243 -0.237337285 -0.023516408 0.171316013 0.955912556
1726601927.615070105 1562.977800681 39.956643972 71.314787652 -0.237171628 -0.023541547 0.171580319 0.955905648
1726601927.617716074 1563.035274828 39.977674551 71.314387173 -0.236988380 -0.023562234 0.171843366 0.955903335
1726601927.620131016 1563.092739988 39.998731536 71.313984907 -0.236785929 -0.023578054 0.172105105 0.955906027
1726601927.622598886 1563.150196162 40.019814871 71.313580942 -0.236563654 -0.023588788 0.172365597 0.955913860
1726601927.625106096 1563.207643346 40.040924507 71.313175350 -0.236321619 -0.023594357 0.172624973 0.955926785
1726601927.627628088 1563.265081540 40.062060401 71.312768196 -0.236060345 -0.023594780 0.172883406 0.955944626
1726601927.630124092 1563.322510676 40.083222694 71.312359433 -0.235780553 -0.023590263 0.173140397 0.955967276
1726601927.632620096 1563.379930756 40.104411343 71.311949113 -0.235483230 -0.023580936 0.173396159 0.955994435
1726601927.635194063 1563.437341778 40.125626305 71.311537276 -0.235169466 -0.023566955 0.173650912 0.956025775
1726601927.637604952 1563.494743746 40.146867538 71.311123962 -0.234840390 -0.023548497 0.173904867 0.956060959
1726601927.640089035 1563.552136663 40.168134994 71.310709202 -0.234497134 -0.023525747 0.174158221 0.956099653
1726601927.642579079 1563.609520532 40.189428628 71.310293026 -0.234140804 -0.023498896 0.174411166 0.956141533
1726601927.645138025 1563.666895359 40.210748390 71.309875458 -0.233772464 -0.023468135 0.174663873 0.956186286
1726601927.647609949 1563.724261148 40.232094231 71.309456518 -0.233393124 -0.023433651 0.174916502 0.956233617
1726601927.650129080 1563.781617920 40.253466101 71.309036209 -0.233003924 -0.023395855 0.175169176 0.956283203
1726601927.652627945 1563.838965703 40.274863953 71.308614523 -0.232606066 -0.023355304 0.175421991 0.956334707
1726601927.655097008 1563.896304520 40.296287737 71.308191454 -0.232200570 -0.023312437 0.175675030 0.956387845
1726601927.657586098 1563.953634392 40.317737403 71.307767002 -0.231788312 -0.023267596 0.175928369 0.956442370
1726601927.660087109 1564.010955334 40.339212900 71.307341171 -0.231370046 -0.023221054 0.176182081 0.956498070
1726601927.662606001 1564.068267361 40.360714176 71.306913965 -0.230946434 -0.023173028 0.176436226 0.956554763
1726601927.665102005 1564.125570485 40.382241179 71.306485391 -0.230518055 -0.023123698 0.176690857 0.956612284
1726601927.667696953 1564.182864719 40.403793857 71.306055458 -0.230085422 -0.023073211 0.176946025 0.956670492
1726601927.670101881 1564.240150104 40.425372087 71.305624206 -0.229650141 -0.023021902 0.177202212 0.956728896
1726601927.672583103 1564.297426649 40.446975857 71.305191615 -0.229214442 -0.022970334 0.177459609 0.956786910
1726601927.675149918 1564.354694358 40.468605148 71.304757673 -0.228779847 -0.022918903 0.177718324 0.956844137
1726601927.678395987 1564.411953237 40.490259934 71.304322375 -0.228347364 -0.022867886 0.177978403 0.956900323
1726601927.680059910 1564.469203291 40.511940188 71.303885723 -0.227917633 -0.022817469 0.178239857 0.956955312
1726601927.682579994 1564.526444524 40.533645878 71.303447721 -0.227491033 -0.022767772 0.178502666 0.957009016
1726601927.685265064 1564.583676938 40.555376974 71.303008378 -0.227067755 -0.022718873 0.178766788 0.957061400
1726601927.687577963 1564.640900535 40.577133443 71.302567707 -0.226647861 -0.022670811 0.179032173 0.957112461
1726601927.690094948 1564.698115385 40.598915097 71.302125798 -0.226232754 -0.022623799 0.179299572 0.957161725
1726601927.692569017 1564.755321482 40.620721952 71.301682633 -0.225824547 -0.022578361 0.179569109 0.957208664
1726601927.695138931 1564.812518820 40.642554017 71.301238202 -0.225424515 -0.022534839 0.179840814 0.957252971
1726601927.697566032 1564.869707394 40.664411293 71.300792507 -0.225033339 -0.022493439 0.180114650 0.957294497
1726601927.700145960 1564.926887198 40.686293781 71.300345553 -0.224651281 -0.022454268 0.180390535 0.957333204
1726601927.702610970 1564.984058226 40.708201476 71.299897355 -0.224278318 -0.022417370 0.180668358 0.957369125
1726601927.705123901 1565.041220469 40.730134373 71.299447927 -0.223914235 -0.022382737 0.180947993 0.957402346
1726601927.707596064 1565.098373919 40.752092469 71.298997292 -0.223558690 -0.022350327 0.181229302 0.957432982
1726601927.710131884 1565.155518544 40.774075840 71.298545424 -0.223205993 -0.022319447 0.181510868 0.957462653
1726601927.712619066 1565.212654417 40.796084297 71.298092436 -0.222847137 -0.022288772 0.181791614 0.957493693
1726601927.715081930 1565.269781590 40.818117693 71.297638424 -0.222476217 -0.022257409 0.182070879 0.957527616
1726601927.717619896 1565.326900104 40.840175913 71.297183477 -0.222089545 -0.022224770 0.182348292 0.957565347
1726601927.720136881 1565.384009987 40.862258863 71.296727674 -0.221685019 -0.022190491 0.182623691 0.957607394
1726601927.722636938 1565.441111261 40.884366467 71.296271092 -0.221261651 -0.022154361 0.182897052 0.957653974
1726601927.725147009 1565.498203941 40.906498660 71.295813805 -0.220819227 -0.022116282 0.183168448 0.957705100
1726601927.727576017 1565.555288039 40.928655385 71.295355888 -0.220358059 -0.022076229 0.183438013 0.957760649
1726601927.730128050 1565.612363501 40.950836786 71.294897303 -0.219879122 -0.022034604 0.183705249 0.957820458
1726601927.732619047 1565.669430353 40.973042832 71.294438097 -0.219383964 -0.021991912 0.183970363 0.957884094
1726601927.735165119 1565.726488612 40.995273491 71.293978330 -0.218874013 -0.021948534 0.184233561 0.957951159
1726601927.737632036 1565.783538290 41.017528734 71.293518067 -0.218350576 -0.021904760 0.184495042 0.958021287
1726601927.740138054 1565.840579396 41.039808532 71.293057383 -0.217814854 -0.021860809 0.184754995 0.958094143
1726601927.742598057 1565.897611934 41.062112857 71.292596360 -0.217267949 -0.021816845 0.185013598 0.958169417
1726601927.745095015 1565.954635909 41.084441680 71.292135082 -0.216710869 -0.021772990 0.185271013 0.958246830
1726601927.747704983 1566.011651321 41.106794976 71.291673644 -0.216144537 -0.021729331 0.185527397 0.958326124
1726601927.750104904 1566.068658310 41.129172360 71.291212318 -0.215570672 -0.021685824 0.185784314 0.958406594
1726601927.752578020 1566.125656866 41.151573832 71.290751192 -0.214991179 -0.021642705 0.186041988 0.958487749
1726601927.755073071 1566.182646976 41.173999389 71.290290358 -0.214407491 -0.021600129 0.186300584 0.958569223
1726601927.757605076 1566.239628632 41.196449024 71.289829912 -0.213820686 -0.021558190 0.186560214 0.958650742
1726601927.760087967 1566.296601824 41.218922727 71.289369953 -0.213231587 -0.021516937 0.186820958 0.958732101
1726601927.762609005 1566.353566542 41.241420490 71.288910586 -0.212640816 -0.021476389 0.187082864 0.958813147
1726601927.765237093 1566.410522778 41.263942301 71.288451915 -0.212048853 -0.021436537 0.187345962 0.958893763
1726601927.767661095 1566.467470520 41.286488151 71.287994047 -0.211456069 -0.021397362 0.187610265 0.958973864
1726601927.770092964 1566.524409673 41.309058227 71.287536999 -0.210863343 -0.021358954 0.187875195 0.959053365
1726601927.772578001 1566.581340206 41.331652543 71.287080877 -0.210272037 -0.021321296 0.188140903 0.959131937
1726601927.775078058 1566.638262091 41.354271106 71.286625789 -0.209683045 -0.021284350 0.188407471 0.959209373
1726601927.777578115 1566.695175308 41.376913918 71.286171842 -0.209096938 -0.021248060 0.188674927 0.959285548
1726601927.780220985 1566.752079835 41.399580977 71.285719139 -0.208514047 -0.021212363 0.188943268 0.959360396
1726601927.782573938 1566.808975657 41.422272281 71.285267786 -0.207934533 -0.021177190 0.189212461 0.959433896
1726601927.785147905 1566.865862757 41.444987824 71.284817883 -0.207358448 -0.021142469 0.189482461 0.959506054
1726601927.787584066 1566.922741120 41.467727599 71.284369530 -0.206785758 -0.021108130 0.189753210 0.959576895
1726601927.790091038 1566.979610756 41.490491541 71.283922853 -0.206218228 -0.021074365 0.190025167 0.959645950
1726601927.792640924 1567.036471626 41.513279706 71.283477917 -0.205658711 -0.021041628 0.190298566 0.959712561
1726601927.795141935 1567.093323696 41.536092135 71.283034791 -0.205108960 -0.021010197 0.190573499 0.959776343
1726601927.797631025 1567.150166938 41.558928859 71.282593547 -0.204569939 -0.020980224 0.190849960 0.959837102
1726601927.800107002 1567.207001327 41.581789898 71.282154260 -0.204042062 -0.020951772 0.191127883 0.959894782
1726601927.802594900 1567.263826840 41.604675270 71.281717003 -0.203525365 -0.020924841 0.191407150 0.959949415
1726601927.805149078 1567.320643456 41.627584985 71.281281850 -0.203019624 -0.020899392 0.191687622 0.960001096
1726601927.807584047 1567.377451155 41.650519054 71.280848872 -0.202524443 -0.020875352 0.191969142 0.960049956
1726601927.810089111 1567.434249849 41.673477634 71.280418077 -0.202032893 -0.020851584 0.192249899 0.960097859
1726601927.812824965 1567.491039600 41.696460503 71.279989649 -0.201534035 -0.020825971 0.192528703 0.960147390
1726601927.815097094 1567.547820455 41.719467483 71.279563745 -0.201020691 -0.020797087 0.192804837 0.960200218
1726601927.817605019 1567.604592450 41.742498434 71.279140499 -0.200488378 -0.020764004 0.193077903 0.960257356
1726601927.820133924 1567.661355612 41.765553237 71.278720026 -0.199934537 -0.020726156 0.193347739 0.960319353
1726601927.822594881 1567.718109962 41.788631790 71.278302432 -0.199357952 -0.020683234 0.193614338 0.960386432
1726601927.825189114 1567.774855519 41.811734003 71.277887809 -0.198758356 -0.020635110 0.193877795 0.960458593
1726601927.827687979 1567.831592299 41.834859792 71.277476241 -0.198136114 -0.020581785 0.194138275 0.960535684
1726601927.830092907 1567.888320323 41.858008752 71.277067940 -0.197492132 -0.020523192 0.194396963 0.960617238
1726601927.832595110 1567.945039605 41.881180808 71.276662976 -0.196827485 -0.020459481 0.194654070 0.960702942
1726601927.835134983 1568.001750160 41.904375885 71.276261414 -0.196143395 -0.020390842 0.194909812 0.960792458
1726601927.837598085 1568.058452001 41.927593910 71.275863317 -0.195441159 -0.020317484 0.195164406 0.960885429
1726601927.840085030 1568.115145145 41.950834806 71.275468742 -0.194722097 -0.020239629 0.195418057 0.960981501
1726601927.842633963 1568.171829605 41.974098499 71.275077741 -0.193987506 -0.020157503 0.195670959 0.961080329
1726601927.845283985 1568.228505397 41.997384913 71.274690366 -0.193238646 -0.020071329 0.195923292 0.961181581
1726601927.847558975 1568.285172539 42.020693970 71.274306663 -0.192476719 -0.019981330 0.196175220 0.961284943
1726601927.850105047 1568.341831225 42.044025455 71.273926758 -0.191703454 -0.019887613 0.196427612 0.961389860
1726601927.852689028 1568.398481453 42.067379306 71.273550693 -0.190920696 -0.019790362 0.196680692 0.961495884
1726601927.855191946 1568.455123228 42.090755455 71.273178509 -0.190129940 -0.019689750 0.196934631 0.961602657
1726601927.857657909 1568.511756557 42.114153830 71.272810237 -0.189332404 -0.019585946 0.197189549 0.961709890
1726601927.860169888 1568.568381451 42.137574355 71.272445907 -0.188529091 -0.019479112 0.197445531 0.961817347
1726601927.862626076 1568.624997923 42.161016953 71.272085544 -0.187720841 -0.019369401 0.197702634 0.961924831
1726601927.865174055 1568.681605990 42.184481545 71.271729169 -0.186908360 -0.019256962 0.197960894 0.962032182
1726601927.867647886 1568.738205668 42.207968050 71.271376798 -0.186092248 -0.019141938 0.198220325 0.962139264
1726601927.870095968 1568.794796914 42.231476512 71.271028396 -0.185274569 -0.019024709 0.198480790 0.962245691
1726601927.872714043 1568.851379711 42.255006904 71.270683960 -0.184458399 -0.018905729 0.198742573 0.962350800
1726601927.875124931 1568.907954052 42.278559185 71.270343484 -0.183645800 -0.018785325 0.199005827 0.962454161
1726601927.877582073 1568.964519936 42.302133306 71.270006960 -0.182838095 -0.018663737 0.199270605 0.962555516
1726601927.880178928 1569.021077368 42.325729206 71.269674378 -0.182036086 -0.018541141 0.199536893 0.962654724
1726601927.882560968 1569.077626354 42.349346824 71.269345723 -0.181240198 -0.018417665 0.199804634 0.962751727
1726601927.885195971 1569.134166907 42.372986091 71.269020981 -0.180450597 -0.018293408 0.200073734 0.962846527
1726601927.887634993 1569.190699040 42.396646939 71.268700132 -0.179667267 -0.018168445 0.200344082 0.962939162
1726601927.890099049 1569.247222765 42.420329313 71.268383141 -0.178890953 -0.018043102 0.200615628 0.963029513
1726601927.892678976 1569.303738096 42.444033175 71.268069958 -0.178122894 -0.017917875 0.200888362 0.963117361
1726601927.895095110 1569.360245047 42.467758477 71.267760540 -0.177363745 -0.017793105 0.201162211 0.963202612
1726601927.897633076 1569.416743633 42.491505168 71.267454846 -0.176613750 -0.017669024 0.201437069 0.963285262
1726601927.900144100 1569.473233866 42.515273190 71.267152838 -0.175872878 -0.017545782 0.201712795 0.963365364
1726601927.902621031 1569.529715763 42.539062485 71.266854480 -0.175140901 -0.017423476 0.201989240 0.963443010
1726601927.905097008 1569.586189337 42.562872993 71.266559735 -0.174417474 -0.017302158 0.202266246 0.963518316
1726601927.907633066 1569.642654602 42.586704654 71.266268568 -0.173702171 -0.017181859 0.202543650 0.963591412
1726601927.910069942 1569.699111290 42.610557824 71.265980744 -0.172993499 -0.017063043 0.202819561 0.963662974
1726601927.912611008 1569.755559473 42.634432418 71.265696199 -0.172289700 -0.016946139 0.203093622 0.963733401
1726601927.915143967 1569.811999208 42.658328359 71.265414886 -0.171589463 -0.016831444 0.203365567 0.963802991
1726601927.917690992 1569.868430539 42.682245575 71.265136769 -0.170891807 -0.016719157 0.203635196 0.963871966
1726601927.920078993 1569.924853504 42.706183994 71.264861823 -0.170196002 -0.016609408 0.203902364 0.963940493
1726601927.922600031 1569.981268130 42.730143552 71.264590034 -0.169501496 -0.016502270 0.204166959 0.964008699
1726601927.925232887 1570.037674443 42.754124185 71.264321396 -0.168807876 -0.016397779 0.204428901 0.964076677
1726601927.927598000 1570.094072464 42.778125831 71.264055912 -0.168114830 -0.016295939 0.204688130 0.964144500
1726601927.930059910 1570.150462374 42.802148056 71.263793735 -0.167422540 -0.016196616 0.204945890 0.964211878
1726601927.932596922 1570.206844186 42.826190811 71.263534877 -0.166731220 -0.016099854 0.205202171 0.964278779
1726601927.935146093 1570.263217908 42.850254050 71.263279358 -0.166040988 -0.016005661 0.205456952 0.964345192
1726601927.937596083 1570.319583550 42.874337726 71.263027204 -0.165351894 -0.015914014 0.205710213 0.964411118
1726601927.940176964 1570.375941119 42.898441791 71.262778446 -0.164663941 -0.015824874 0.205961925 0.964476565
1726601927.942605019 1570.432290623 42.922566201 71.262533121 -0.163977104 -0.015738183 0.206212063 0.964541551
1726601927.945158005 1570.488632067 42.946710910 71.262291270 -0.163291332 -0.015653877 0.206460596 0.964606095
1726601927.947614908 1570.544965458 42.970875875 71.262052941 -0.162606568 -0.015571880 0.206707499 0.964670219
1726601927.950223923 1570.601290808 42.995061066 71.261818166 -0.161923381 -0.015492440 0.206952782 0.964733823
1726601927.952616930 1570.657608134 43.019266468 71.261586971 -0.161242750 -0.015416022 0.207196482 0.964796735
1726601927.955178022 1570.713917447 43.043492062 71.261359395 -0.160565269 -0.015342917 0.207438601 0.964858858
1726601927.957607985 1570.770218758 43.067737823 71.261135488 -0.159891251 -0.015273279 0.207679125 0.964920150
1726601927.960095882 1570.826512071 43.092003727 71.260915311 -0.159220821 -0.015207173 0.207918018 0.964980606
1726601927.962630033 1570.882797390 43.116289748 71.260698934 -0.158553969 -0.015144597 0.208155244 0.965040245
1726601927.965127945 1570.939074718 43.140595858 71.260486432 -0.157890597 -0.015085497 0.208390759 0.965099103
1726601927.967597961 1570.995344054 43.164922030 71.260277891 -0.157230547 -0.015029787 0.208624517 0.965157226
1726601927.970055103 1571.051605387 43.189268246 71.260073401 -0.156574104 -0.014977348 0.208856536 0.965214575
1726601927.972579002 1571.107858696 43.213634493 71.259873062 -0.155921839 -0.014928042 0.209086868 0.965271058
1726601927.975147009 1571.164103964 43.238020756 71.259676975 -0.155274033 -0.014881717 0.209315532 0.965326638
1726601927.977675915 1571.220341178 43.262427018 71.259485243 -0.154630765 -0.014838208 0.209542516 0.965381318
1726601927.980123043 1571.276570325 43.286853257 71.259297970 -0.153991976 -0.014797354 0.209767793 0.965435126
1726601927.982582092 1571.332791396 43.311299452 71.259115263 -0.153357515 -0.014758992 0.209991325 0.965488109
1726601927.985176086 1571.389004382 43.335765582 71.258937228 -0.152727172 -0.014722957 0.210213067 0.965540321
1726601927.987642050 1571.445209274 43.360251621 71.258763974 -0.152100703 -0.014689096 0.210432973 0.965591824
1726601927.990114927 1571.501405909 43.384757603 71.258595578 -0.151478223 -0.014657375 0.210650724 0.965642678
1726601927.992611885 1571.557594273 43.409283518 71.258432143 -0.150860208 -0.014627796 0.210866355 0.965692811
1726601927.995079041 1571.613774355 43.433829353 71.258273776 -0.150246864 -0.014600316 0.211079865 0.965742202
1726601927.997606993 1571.669946144 43.458395089 71.258120582 -0.149638210 -0.014574855 0.211291233 0.965790865
1726601928.000082016 1571.726109631 43.482980706 71.257972669 -0.149034137 -0.014551317 0.211500427 0.965838835
1726601928.002657890 1571.782264808 43.507586182 71.257830146 -0.148434456 -0.014529591 0.211707410 0.965886161
1726601928.005099058 1571.838411670 43.532211492 71.257693121 -0.147838922 -0.014509555 0.211912137 0.965932902
1726601928.007615089 1571.894550209 43.556856608 71.257561702 -0.147247266 -0.014491087 0.212114565 0.965979121
1726601928.010128021 1571.950680445 43.581521448 71.257436016 -0.146656481 -0.014473514 0.212314381 0.966025361
1726601928.012583017 1572.006802419 43.606205880 71.257316203 -0.146061794 -0.014455795 0.212511114 0.966072466
1726601928.015086889 1572.062916162 43.630909798 71.257202394 -0.145460075 -0.014437220 0.212704491 0.966120972
1726601928.017635107 1572.119021699 43.655633106 71.257094716 -0.144849371 -0.014417314 0.212894377 0.966171199
1726601928.020137072 1572.175119050 43.680375719 71.256993288 -0.144228566 -0.014395772 0.213080735 0.966223309
1726601928.022624969 1572.231208232 43.705137560 71.256898228 -0.143597137 -0.014372410 0.213263595 0.966277359
1726601928.025132895 1572.287289259 43.729918554 71.256809646 -0.142954970 -0.014347132 0.213443030 0.966333332
1726601928.027581930 1572.343362147 43.754718630 71.256727653 -0.142302229 -0.014319901 0.213619142 0.966391162
1726601928.030126095 1572.399426952 43.779537620 71.256652387 -0.141639311 -0.014290689 0.213792356 0.966450677
1726601928.032644033 1572.455483689 43.804375454 71.256583951 -0.140966684 -0.014259529 0.213962795 0.966511760
1726601928.035185099 1572.511532370 43.829232062 71.256522449 -0.140284886 -0.014226473 0.214130588 0.966574286
1726601928.037627935 1572.567573009 43.854107372 71.256467979 -0.139594485 -0.014191582 0.214295860 0.966638124
1726601928.040092945 1572.623605620 43.879001312 71.256420638 -0.138896057 -0.014154924 0.214458735 0.966703147
1726601928.042567968 1572.679630219 43.903913807 71.256380523 -0.138190170 -0.014116567 0.214619332 0.966769229
1726601928.045120001 1572.735646820 43.928844783 71.256347726 -0.137477378 -0.014076583 0.214777762 0.966836249
1726601928.047595024 1572.791655440 43.953794163 71.256322339 -0.136758207 -0.014035041 0.214934132 0.966904095
1726601928.050199986 1572.847656044 43.978761979 71.256304417 -0.136033782 -0.013992175 0.215088303 0.966972622
1726601928.052696943 1572.903648639 44.003748175 71.256294039 -0.135305689 -0.013948284 0.215240474 0.967041547
