# t x y z qx qy qz qw
1726601413.526591063 950.953511033 251.826458831 56.585640319 -0.233920680 -0.045149585 0.194448162 0.951542192
1726601413.529125929 951.008874590 251.851152938 56.586805437 -0.233831520 -0.045192614 0.194700295 0.951510506
1726601413.531562090 951.064226086 251.875873716 56.587969658 -0.233742679 -0.045235753 0.194952694 0.951478604
1726601413.534110069 951.119565405 251.900621350 56.589132926 -0.233654309 -0.045278880 0.195204746 0.951446580
1726601413.536569118 951.174892493 251.925395850 56.590295294 -0.233566848 -0.045321575 0.195456580 0.951414320
1726601413.539099932 951.230207305 251.950197223 56.591456808 -0.233480575 -0.045363538 0.195708280 0.951381753
1726601413.541595936 951.285509805 251.975025471 56.592617502 -0.233395655 -0.045404553 0.195959905 0.951348837
1726601413.544073105 951.340799961 251.999880596 56.593777405 -0.233312172 -0.045444470 0.196211484 0.951315554
1726601413.546732903 951.396077750 252.024762595 56.594936540 -0.233230153 -0.045483189 0.196463034 0.951281899
1726601413.549112082 951.451343151 252.049671465 56.596094923 -0.233149586 -0.045520645 0.196714560 0.951247877
1726601413.551573992 951.506596145 252.074607198 56.597252565 -0.233070433 -0.045556801 0.196966057 0.951213500
1726601413.554095984 951.561836718 252.099569787 56.598409472 -0.232992638 -0.045591641 0.197217517 0.951178786
1726601413.556600094 951.617064792 252.124559352 56.599565576 -0.232913858 -0.045624777 0.197468163 0.951144489
1726601413.559096098 951.672280377 252.149575806 56.600720929 -0.232830436 -0.045655377 0.197717869 0.951111570
1726601413.561841965 951.727483481 252.174619072 56.601875564 -0.232740021 -0.045682905 0.197966581 0.951080642
1726601413.564120054 951.782674110 252.199689086 56.603029502 -0.232641189 -0.045707037 0.198214296 0.951052068
1726601413.566648960 951.837852270 252.224785790 56.604182754 -0.232533179 -0.045727602 0.198461046 0.951026036
1726601413.569133043 951.893017968 252.249909128 56.605335322 -0.232415692 -0.045744542 0.198706885 0.951002606
1726601413.571664095 951.948171210 252.275059049 56.606487201 -0.232288744 -0.045757873 0.198951879 0.950981759
1726601413.574091911 952.003312004 252.300235501 56.607638381 -0.232152569 -0.045767665 0.199196103 0.950963416
1726601413.576658010 952.058440465 252.325438170 56.608789000 -0.232007721 -0.045773761 0.199440673 0.950947211
1726601413.579178095 952.113556589 252.350667007 56.609939049 -0.231854703 -0.045776139 0.199685690 0.950932998
1726601413.581621885 952.168660379 252.375921960 56.611088508 -0.231694054 -0.045774840 0.199931240 0.950920622
1726601413.584089994 952.223751836 252.401202978 56.612237354 -0.231526322 -0.045769946 0.200177399 0.950909924
1726601413.586594105 952.278830969 252.426510007 56.613385556 -0.231352051 -0.045761572 0.200424229 0.950900750
1726601413.589102983 952.333897786 252.451842993 56.614533080 -0.231171768 -0.045749852 0.200671786 0.950892948
1726601413.591609955 952.388952298 252.477201879 56.615679889 -0.230985977 -0.045734929 0.200920113 0.950886378
1726601413.594119072 952.443994519 252.502586609 56.616825940 -0.230795153 -0.045716957 0.201169248 0.950880903
1726601413.596620083 952.499024452 252.527997129 56.617971190 -0.230599981 -0.045696038 0.201419254 0.950876335
1726601413.599095106 952.554042098 252.553433388 56.619115597 -0.230401270 -0.045672241 0.201670211 0.950872456
1726601413.601562977 952.609047462 252.578895329 56.620259112 -0.230199657 -0.045645657 0.201922167 0.950869092
1726601413.604161024 952.664040552 252.604382896 56.621401682 -0.229995649 -0.045616389 0.202175156 0.950866107
1726601413.606621027 952.719021380 252.629896030 56.622543251 -0.229789652 -0.045584552 0.202429198 0.950863389
1726601413.609174013 952.773989961 252.655434669 56.623683758 -0.229581996 -0.045550267 0.202684296 0.950860850
1726601413.611596107 952.828946312 252.680998750 56.624823139 -0.229372950 -0.045513658 0.202940450 0.950858418
1726601413.614132881 952.883890449 252.706588212 56.625961329 -0.229162735 -0.045474850 0.203197647 0.950856033
1726601413.616616011 952.938822393 252.732202988 56.627098258 -0.228951538 -0.045433970 0.203455878 0.950853645
1726601413.619112015 952.993742271 252.757843080 56.628233840 -0.228740397 -0.045391409 0.203715145 0.950850982
1726601413.621624947 953.048650103 252.783508453 56.629367977 -0.228530848 -0.045347730 0.203975456 0.950847647
1726601413.624099970 953.103545907 252.809199065 56.630500576 -0.228323894 -0.045303348 0.204236790 0.950843383
1726601413.626715899 953.158429704 252.834914872 56.631631549 -0.228120154 -0.045258567 0.204499114 0.950838036
1726601413.629118919 953.213301511 252.860655825 56.632760812 -0.227919974 -0.045213613 0.204762378 0.950831522
1726601413.631640911 953.268161349 252.886421874 56.633888282 -0.227723510 -0.045168653 0.205026527 0.950823811
1726601413.634186029 953.323009235 252.912212966 56.635013880 -0.227530782 -0.045123811 0.205291501 0.950814905
1726601413.636703968 953.377845188 252.938029050 56.636137529 -0.227341720 -0.045079184 0.205557239 0.950804833
1726601413.639086008 953.432669191 252.963870167 56.637259096 -0.227156340 -0.045035033 0.205823332 0.950793668
1726601413.641717911 953.487481270 252.989736273 56.638378494 -0.226974795 -0.044991642 0.206089705 0.950781377
1726601413.644090891 953.542281449 253.015627324 56.639495643 -0.226797100 -0.044949209 0.206356284 0.950767968
1726601413.646605968 953.597069747 253.041543274 56.640610467 -0.226623170 -0.044907872 0.206622998 0.950753469
1726601413.649173975 953.651846184 253.067484079 56.641722896 -0.226452857 -0.044867721 0.206889785 0.950737928
1726601413.651627064 953.706610774 253.093449698 56.642832862 -0.226285978 -0.044828818 0.207156584 0.950721401
1726601413.654120922 953.761363535 253.119440087 56.643940304 -0.226122324 -0.044791198 0.207423339 0.950703950
1726601413.656656027 953.816104478 253.145455205 56.645045161 -0.225961676 -0.044754879 0.207689996 0.950685641
1726601413.659105062 953.870833654 253.171494962 56.646147397 -0.225801155 -0.044719532 0.207956328 0.950667222
1726601413.661587000 953.925551140 253.197559229 56.647246991 -0.225636155 -0.044684602 0.208222006 0.950649887
1726601413.664114952 953.980256996 253.223647901 56.648343922 -0.225463669 -0.044649739 0.208486834 0.950634407
1726601413.666641951 954.034951269 253.249760890 56.649438170 -0.225281842 -0.044614732 0.208750716 0.950621247
1726601413.669125080 954.089633996 253.275898118 56.650529717 -0.225089640 -0.044579471 0.209013621 0.950610662
1726601413.671611071 954.144305207 253.302059521 56.651618550 -0.224886600 -0.044543917 0.209275567 0.950602753
1726601413.674129963 954.198964927 253.328245039 56.652704657 -0.224672658 -0.044508071 0.209536599 0.950597519
1726601413.676635981 954.253613176 253.354454621 56.653788033 -0.224448026 -0.044471968 0.209796787 0.950594885
1726601413.679137945 954.308249969 253.380688218 56.654868677 -0.224213089 -0.044435659 0.210056209 0.950594736
1726601413.681596041 954.362875327 253.406945791 56.655946582 -0.223968543 -0.044399340 0.210314941 0.950596873
1726601413.684091091 954.417489268 253.433227307 56.657021745 -0.223715278 -0.044363307 0.210573054 0.950601052
1726601413.686670065 954.472091808 253.459532734 56.658094166 -0.223454090 -0.044327779 0.210830620 0.950607052
1726601413.689160109 954.526682959 253.485862044 56.659163858 -0.223185700 -0.044292921 0.211087708 0.950614675
1726601413.691589117 954.581262730 253.512215209 56.660230838 -0.222910760 -0.044258854 0.211344389 0.950623741
1726601413.694112062 954.635831128 253.538592200 56.661295130 -0.222629857 -0.044225663 0.211600729 0.950634088
1726601413.696626902 954.690388155 253.564992994 56.662356766 -0.222343530 -0.044193409 0.211856791 0.950645569
1726601413.699095964 954.744933816 253.591417568 56.663415780 -0.222052263 -0.044162129 0.212112633 0.950658051
1726601413.701606035 954.799468263 253.617865866 56.664472251 -0.221756784 -0.044131931 0.212368638 0.950671270
1726601413.704085112 954.853991505 253.644337877 56.665526211 -0.221457827 -0.044103059 0.212624834 0.950685033
1726601413.706592083 954.908503545 253.670833590 56.666577701 -0.221155966 -0.044075666 0.212881246 0.950699190
1726601413.709117889 954.963004384 253.697352995 56.667626768 -0.220851663 -0.044049846 0.213137901 0.950713621
1726601413.711622000 955.017494019 253.723896083 56.668673466 -0.220545287 -0.044025643 0.213394820 0.950728231
1726601413.714111090 955.071972446 253.750462845 56.669717855 -0.220237139 -0.044003075 0.213652022 0.950742944
1726601413.716749907 955.126439657 253.777053276 56.670759999 -0.219927470 -0.043982124 0.213909526 0.950757696
1726601413.719099045 955.180895646 253.803667369 56.671799967 -0.219616486 -0.043962758 0.214167349 0.950772434
1726601413.721632004 955.235340399 253.830305125 56.672837831 -0.219304583 -0.043944980 0.214425515 0.950787062
1726601413.724116087 955.289773903 253.856966549 56.673873661 -0.218992276 -0.043928804 0.214684056 0.950801451
1726601413.726586103 955.344196143 253.883651645 56.674907536 -0.218679922 -0.043914217 0.214942991 0.950815515
1726601413.729120970 955.398607103 253.910360417 56.675939534 -0.218367773 -0.043901182 0.215202330 0.950829195
1726601413.731596947 955.453006767 253.937092871 56.676969738 -0.218056005 -0.043889642 0.215462078 0.950842453
1726601413.734111071 955.507395119 253.963849012 56.677998232 -0.217744727 -0.043879531 0.215722235 0.950855267
1726601413.736681938 955.561772143 253.990628844 56.679025104 -0.217434017 -0.043870776 0.215982797 0.950867622
1726601413.739146948 955.616137819 254.017432375 56.680050443 -0.217123918 -0.043863295 0.216243759 0.950879515
1726601413.741612911 955.670492132 254.044259610 56.681074338 -0.216814456 -0.043857008 0.216505113 0.950890946
1726601413.744101048 955.724835095 254.071110442 56.682096957 -0.216504448 -0.043851228 0.216767171 0.950902144
1726601413.746608019 955.779166676 254.097984831 56.683118444 -0.216191843 -0.043844949 0.217029915 0.950913625
1726601413.749147892 955.833486846 254.124882747 56.684138926 -0.215875344 -0.043837462 0.217293353 0.950925713
1726601413.751621962 955.887795581 254.151804166 56.685158518 -0.215554184 -0.043828286 0.217557506 0.950938592
1726601413.754111052 955.942092861 254.178749067 56.686177325 -0.215227978 -0.043817096 0.217822399 0.950952355
1726601413.756648064 955.996378668 254.205717435 56.687195443 -0.214896598 -0.043803685 0.218088066 0.950967026
1726601413.759126902 956.050652987 254.232709255 56.688212961 -0.214560105 -0.043787935 0.218354534 0.950982584
1726601413.761584997 956.104915802 254.259724511 56.689229960 -0.214218674 -0.043769782 0.218621836 0.950998979
1726601413.764091015 956.159167092 254.286763198 56.690246518 -0.213873016 -0.043749211 0.218890041 0.951016030
1726601413.766642094 956.213406825 254.313825314 56.691262707 -0.213524186 -0.043726232 0.219159242 0.951033472
1726601413.769120932 956.267634980 254.340910856 56.692278593 -0.213172992 -0.043700869 0.219429497 0.951051106
1726601413.771620035 956.321851536 254.368019814 56.693294235 -0.212820051 -0.043673161 0.219700838 0.951068779
1726601413.774111986 956.376056480 254.395152177 56.694309687 -0.212465843 -0.043643152 0.219973281 0.951086377
1726601413.776618004 956.430249799 254.422307931 56.695324997 -0.212110739 -0.043610893 0.220246822 0.951103812
1726601413.779129982 956.484431485 254.449487058 56.696340207 -0.211755032 -0.043576441 0.220521453 0.951121017
1726601413.781625032 956.538601531 254.476689541 56.697355354 -0.211398950 -0.043539858 0.220797150 0.951137941
1726601413.784122944 956.592759878 254.503915455 56.698370428 -0.211043080 -0.043501254 0.221073605 0.951154520
1726601413.786580086 956.646906502 254.531164791 56.699385459 -0.210688320 -0.043460693 0.221350860 0.951170540
1726601413.789088011 956.701041388 254.558437535 56.700400469 -0.210335268 -0.043418225 0.221628922 0.951185867
1726601413.791630983 956.755164525 254.585733670 56.701415477 -0.209984303 -0.043373905 0.221907779 0.951200418
1726601413.794075012 956.809275903 254.613053174 56.702430496 -0.209635650 -0.043327781 0.222187399 0.951214149
1726601413.796602964 956.863375520 254.640396023 56.703445531 -0.209289420 -0.043279905 0.222467737 0.951227047
1726601413.799153090 956.917463373 254.667762190 56.704460586 -0.208945649 -0.043230326 0.222748744 0.951239114
1726601413.801794052 956.971539462 254.695151647 56.705475658 -0.208604317 -0.043179099 0.223030363 0.951250367
1726601413.804091930 957.025603790 254.722564362 56.706490739 -0.208265369 -0.043126276 0.223312535 0.951260833
1726601413.806582928 957.079656363 254.750000313 56.707505808 -0.207929141 -0.043072099 0.223595200 0.951270442
1726601413.809092999 957.133697188 254.777459483 56.708520833 -0.207596222 -0.043016941 0.223878300 0.951279064
1726601413.811642885 957.187726275 254.804941850 56.709535784 -0.207266942 -0.042961070 0.224161764 0.951286636
1726601413.814105988 957.241743632 254.832447389 56.710550630 -0.206941446 -0.042904683 0.224445522 0.951293138
1726601413.816622972 957.295749265 254.859976074 56.711565344 -0.206619752 -0.042847923 0.224729497 0.951298579
1726601413.819159985 957.349743183 254.887527876 56.712579896 -0.206301793 -0.042790894 0.225013614 0.951302992
1726601413.821636915 957.403725391 254.915102763 56.713594257 -0.205987441 -0.042733677 0.225297796 0.951306423
1726601413.824074030 957.457695898 254.942700707 56.714608396 -0.205676536 -0.042676326 0.225581971 0.951308924
1726601413.826611996 957.511654805 254.970321735 56.715622284 -0.205369380 -0.042618895 0.225866113 0.951310437
1726601413.829108000 957.565602099 254.997965830 56.716635893 -0.205066535 -0.042561423 0.226150222 0.951310842
1726601413.831706047 957.619537772 255.025632969 56.717649192 -0.204768287 -0.042503926 0.226434272 0.951310089
1726601413.834265947 957.673461821 255.053323129 56.718662147 -0.204474726 -0.042446417 0.226718218 0.951308172
1726601413.836601973 957.727374243 255.081036282 56.719674724 -0.204185813 -0.042388905 0.227002005 0.951305116
1726601413.839142084 957.781275041 255.108772400 56.720686885 -0.203901415 -0.042331392 0.227285570 0.951300970
1726601413.841674089 957.835164216 255.136531454 56.721698593 -0.203621344 -0.042273880 0.227568845 0.951295794
1726601413.844080925 957.889041772 255.164313413 56.722709806 -0.203345376 -0.042216374 0.227851761 0.951289657
1726601413.846611023 957.942907737 255.192118217 56.723720494 -0.203071715 -0.042158633 0.228134146 0.951282997
1726601413.849149942 957.996762155 255.219945781 56.724730631 -0.202797552 -0.042100258 0.228415767 0.951276489
1726601413.851593971 958.050605061 255.247796034 56.725740189 -0.202521001 -0.042041005 0.228696471 0.951270583
1726601413.854075909 958.104436485 255.275668913 56.726749137 -0.202240852 -0.041980736 0.228976158 0.951265565
1726601413.856599092 958.158256451 255.303564359 56.727757443 -0.201956373 -0.041919387 0.229254773 0.951261603
1726601413.859055996 958.212064981 255.331482319 56.728765077 -0.201667171 -0.041856954 0.229532281 0.951258787
1726601413.861617088 958.265862092 255.359422745 56.729772005 -0.201373089 -0.041793463 0.229808672 0.951257147
1726601413.864182949 958.319647804 255.387385587 56.730778198 -0.201074139 -0.041728968 0.230083949 0.951256674
1726601413.866684914 958.373422130 255.415370802 56.731783624 -0.200770437 -0.041663537 0.230358117 0.951257336
1726601413.869154930 958.427185024 255.443378202 56.732788299 -0.200462199 -0.041597194 0.230631511 0.951259001
1726601413.871608973 958.480936501 255.471407746 56.733792194 -0.200149666 -0.041530025 0.230904143 0.951261607
1726601413.874087095 958.534676574 255.499459390 56.734795282 -0.199833101 -0.041462114 0.231176027 0.951265089
1726601413.876595974 958.588405255 255.527533093 56.735797535 -0.199512778 -0.041393546 0.231447177 0.951269378
1726601413.879085064 958.642122558 255.555628815 56.736798930 -0.199188970 -0.041324403 0.231717608 0.951274407
1726601413.881669044 958.695828494 255.583746513 56.737799441 -0.198861942 -0.041254763 0.231987329 0.951280112
1726601413.884114027 958.749523076 255.611886149 56.738799048 -0.198531951 -0.041184703 0.232256351 0.951286430
1726601413.886579037 958.803206315 255.640047683 56.739797728 -0.198199239 -0.041114290 0.232524686 0.951293302
1726601413.889168978 958.856878175 255.668231168 56.740795418 -0.197864199 -0.041043686 0.232792031 0.951300712
1726601413.891621113 958.910538663 255.696436571 56.741792096 -0.197527397 -0.040973034 0.233058417 0.951308526
1726601413.894121885 958.964187788 255.724663860 56.742787743 -0.197189257 -0.040902438 0.233323861 0.951316647
1726601413.896620989 959.017825558 255.752913000 56.743782342 -0.196850093 -0.040831982 0.233588374 0.951325003
1726601413.899115086 959.071451983 255.781183957 56.744775877 -0.196510136 -0.040761731 0.233851960 0.951333542
1726601413.901602030 959.125067072 255.809476696 56.745768335 -0.196169561 -0.040691733 0.234114619 0.951342226
1726601413.904201031 959.178670833 255.837791181 56.746759704 -0.195828495 -0.040622027 0.234376347 0.951351028
1726601413.906579018 959.232263277 255.866127377 56.747749973 -0.195487037 -0.040552642 0.234637139 0.951359929
1726601413.909121037 959.285844410 255.894485253 56.748739133 -0.195145475 -0.040483651 0.234897001 0.951368865
1726601413.911575079 959.339414237 255.922864781 56.749727171 -0.194804223 -0.040415156 0.235155946 0.951377744
1726601413.914133072 959.392972764 255.951265933 56.750714079 -0.194463551 -0.040347224 0.235413975 0.951386509
1726601413.916644096 959.446519999 255.979688678 56.751699851 -0.194123621 -0.040279898 0.235671084 0.951395128
1726601413.919110060 959.500055946 256.008132986 56.752684480 -0.193784526 -0.040213204 0.235927261 0.951403586
1726601413.921593904 959.553580615 256.036598825 56.753667965 -0.193446304 -0.040147156 0.236182495 0.951411878
1726601413.924102068 959.607094011 256.065086165 56.754650302 -0.193108956 -0.040081758 0.236436769 0.951420011
1726601413.926599979 959.660596142 256.093594973 56.755631491 -0.192772460 -0.040017006 0.236690070 0.951427994
1726601413.929137945 959.714087015 256.122125218 56.756611533 -0.192436779 -0.039952894 0.236942379 0.951435842
1726601413.931583881 959.767566635 256.150676888 56.757590416 -0.192102715 -0.039889706 0.237193715 0.951443377
1726601413.934123993 959.821035005 256.179249982 56.758568120 -0.191771617 -0.039827921 0.237444113 0.951450302
1726601413.936619997 959.874492126 256.207844496 56.759544631 -0.191444319 -0.039767852 0.237693576 0.951456439
1726601413.939071894 959.927938002 256.236460420 56.760519945 -0.191121285 -0.039709693 0.237942090 0.951461695
1726601413.941595078 959.981372635 256.265097739 56.761494060 -0.190802723 -0.039653546 0.238189625 0.951466037
1726601413.944144964 960.034796027 256.293756438 56.762466981 -0.190488663 -0.039599456 0.238436147 0.951469472
1726601413.946623087 960.088208180 256.322436502 56.763438715 -0.190179007 -0.039547421 0.238681616 0.951472035
1726601413.949156046 960.141609095 256.351137911 56.764409274 -0.189873586 -0.039497408 0.238925989 0.951473777
1726601413.951654911 960.194998789 256.379860605 56.765378698 -0.189570013 -0.039448765 0.239169113 0.951475244
1726601413.954124928 960.248377291 256.408604487 56.766347048 -0.189264470 -0.039400423 0.239410777 0.951477297
1726601413.956587076 960.301744626 256.437369478 56.767314377 -0.188954427 -0.039351647 0.239650861 0.951480498
1726601413.959137917 960.355100811 256.466155511 56.768280730 -0.188638280 -0.039301952 0.239889313 0.951485193
1726601413.961663008 960.408445863 256.494962528 56.769246148 -0.188315090 -0.039251026 0.240126126 0.951491580
1726601413.964078903 960.461779797 256.523790477 56.770210668 -0.187984380 -0.039198684 0.240361322 0.951499748
1726601413.966685057 960.515102625 256.552639310 56.771174325 -0.187646004 -0.039144828 0.240594946 0.951509712
1726601413.969113111 960.568414359 256.581508981 56.772137153 -0.187300035 -0.039089426 0.240827054 0.951521436
1726601413.971571922 960.621714962 256.610399539 56.773099139 -0.186946864 -0.039032581 0.241057409 0.951534893
1726601413.974072933 960.675004440 256.639310950 56.774060313 -0.186587165 -0.038974414 0.241286103 0.951549915
1726601413.976655006 960.728282803 256.668243177 56.775020702 -0.186221537 -0.038915036 0.241513220 0.951566353
1726601413.979141951 960.781550059 256.697196183 56.775980333 -0.185850517 -0.038854545 0.241738834 0.951584072
1726601413.981626987 960.834806217 256.726169930 56.776939237 -0.185474586 -0.038793031 0.241963013 0.951602952
1726601413.984102964 960.888051289 256.755164379 56.777897440 -0.185094177 -0.038730578 0.242185819 0.951622886
1726601413.986637115 960.941285284 256.784179491 56.778854973 -0.184709678 -0.038667259 0.242407309 0.951643775
1726601413.989141941 960.994508215 256.813215225 56.779811862 -0.184321445 -0.038603141 0.242627535 0.951665530
1726601413.991626978 961.047720094 256.842271539 56.780768138 -0.183929795 -0.038538287 0.242846544 0.951688072
1726601413.994200945 961.100920935 256.871348398 56.781723822 -0.183535212 -0.038472895 0.243064379 0.951711285
1726601413.996566057 961.154110760 256.900445769 56.782678929 -0.183138280 -0.038407261 0.243281068 0.951735034
1726601413.999099970 961.207289587 256.929563617 56.783633480 -0.182739438 -0.038341596 0.243496641 0.951759216
1726601414.001631021 961.260457431 256.958701906 56.784587499 -0.182339019 -0.038276051 0.243711122 0.951783754
1726601414.004086971 961.313614307 256.987860597 56.785541013 -0.181937277 -0.038210732 0.243924536 0.951808588
1726601414.006557941 961.366760231 257.017039653 56.786494052 -0.181534406 -0.038145708 0.244136902 0.951833671
1726601414.009289026 961.419895215 257.046239034 56.787446648 -0.181130555 -0.038081028 0.244348240 0.951858968
1726601414.011615992 961.473019272 257.075458700 56.788398835 -0.180725843 -0.038016718 0.244558570 0.951884449
1726601414.014094114 961.526132442 257.104698535 56.789350692 -0.180321116 -0.037952725 0.244768292 0.951909853
1726601414.016640902 961.579234703 257.133958518 56.790302267 -0.179917617 -0.037888997 0.244977542 0.951934913
1726601414.019100904 961.632326038 257.163238622 56.791253599 -0.179516154 -0.037825485 0.245186399 0.951959460
1726601414.021581888 961.685406441 257.192538819 56.792204727 -0.179117225 -0.037762133 0.245394911 0.951983392
1726601414.024105072 961.738475908 257.221859076 56.793155687 -0.178721108 -0.037698887 0.245603101 0.952006658
1726601414.026601076 961.791534441 257.251199359 56.794106508 -0.178327924 -0.037635696 0.245810974 0.952029239
1726601414.029140949 961.844582043 257.280559632 56.795057222 -0.177937686 -0.037572516 0.246018522 0.952051140
1726601414.031660080 961.897618721 257.309939858 56.796007853 -0.177550335 -0.037509299 0.246225732 0.952072382
1726601414.034070015 961.950644480 257.339340016 56.796958414 -0.177166616 -0.037446315 0.246432618 0.952092815
1726601414.036592960 962.003659324 257.368760100 56.797908903 -0.176787792 -0.037384035 0.246639213 0.952112183
1726601414.039072037 962.056663259 257.398200095 56.798859324 -0.176414599 -0.037322765 0.246845514 0.952130344
1726601414.041640997 962.109656290 257.427659981 56.799809684 -0.176047396 -0.037262695 0.247051496 0.952147239
1726601414.044095039 962.162638425 257.457139735 56.800759995 -0.175686279 -0.037203923 0.247257122 0.952162862
1726601414.046588898 962.215609673 257.486639331 56.801710266 -0.175331171 -0.037146491 0.247462345 0.952177245
1726601414.049120903 962.268570040 257.516158738 56.802660512 -0.174981870 -0.037090398 0.247667114 0.952190447
1726601414.051621914 962.321519536 257.545697928 56.803610745 -0.174638103 -0.037035614 0.247871376 0.952202540
1726601414.054101944 962.374458168 257.575256870 56.804560981 -0.174299551 -0.036982094 0.248075079 0.952213603
1726601414.056653976 962.427385938 257.604835542 56.805511230 -0.173961881 -0.036928857 0.248277627 0.952224629
1726601414.059124947 962.480302933 257.634433775 56.806461567 -0.173618242 -0.036874241 0.248478607 0.952237039
1726601414.061647892 962.533209220 257.664051428 56.807412052 -0.173264149 -0.036817152 0.248677793 0.952251746
1726601414.064114094 962.586104856 257.693688384 56.808362738 -0.172896821 -0.036756892 0.248875087 0.952269296
1726601414.066613913 962.638989887 257.723344539 56.809313670 -0.172514687 -0.036693056 0.249070484 0.952289975
1726601414.069123983 962.691864357 257.753019802 56.810264887 -0.172117026 -0.036625444 0.249264042 0.952313889
1726601414.071686983 962.744728301 257.782714088 56.811216427 -0.171703710 -0.036553997 0.249455853 0.952341020
1726601414.074122906 962.797581755 257.812427318 56.812168323 -0.171275011 -0.036478756 0.249646040 0.952371265
1726601414.076620102 962.850424733 257.842159422 56.813120617 -0.170831952 -0.036399745 0.249834796 0.952404367
1726601414.079085112 962.903257236 257.871910337 56.814073353 -0.170376040 -0.036316977 0.250022356 0.952439974
1726601414.081650019 962.956079270 257.901679998 56.815026567 -0.169908593 -0.036230516 0.250208921 0.952477777
1726601414.084109068 963.008890849 257.931468340 56.815980292 -0.169430767 -0.036140469 0.250394659 0.952517505
1726601414.086597919 963.061691992 257.961275295 56.816934555 -0.168943583 -0.036046967 0.250579716 0.952558916
1726601414.089108944 963.114482721 257.991100794 56.817889376 -0.168447952 -0.035950154 0.250764217 0.952601796
1726601414.091628075 963.167263059 258.020944766 56.818844776 -0.167944686 -0.035850184 0.250948271 0.952645953
1726601414.094070911 963.220033034 258.050807141 56.819800768 -0.167434509 -0.035747216 0.251131972 0.952691217
1726601414.096589088 963.272792755 258.080687678 56.820757444 -0.166918884 -0.035641308 0.251316086 0.952737114
1726601414.099170923 963.325542214 258.110586324 56.821714823 -0.166399576 -0.035532572 0.251500792 0.952783275
1726601414.101644993 963.378281418 258.140503018 56.822672914 -0.165877871 -0.035421116 0.251686210 0.952829433
1726601414.104124069 963.431010378 258.170437697 56.823631722 -0.165354705 -0.035307045 0.251872422 0.952875394
1726601414.106592894 963.483729114 258.200390293 56.824591243 -0.164830751 -0.035190460 0.252059478 0.952921022
1726601414.109157085 963.536437648 258.230360737 56.825551468 -0.164306499 -0.035071462 0.252247403 0.952966219
1726601414.111654997 963.589136007 258.260348959 56.826512383 -0.163782291 -0.034950151 0.252436209 0.953010917
1726601414.114142895 963.641824222 258.290354884 56.827473969 -0.163258370 -0.034826623 0.252625894 0.953055071
1726601414.116626978 963.694502323 258.320378439 56.828436202 -0.162734905 -0.034700978 0.252816446 0.953098650
1726601414.119112968 963.747170293 258.350419652 56.829399009 -0.162212587 -0.034573602 0.253007570 0.953141601
1726601414.121633053 963.799828164 258.380478474 56.830362339 -0.161692526 -0.034445020 0.253199284 0.953183713
1726601414.124047995 963.852475971 258.410554847 56.831326146 -0.161175421 -0.034315611 0.253391584 0.953224857
1726601414.126568079 963.905113748 258.440648712 56.832290383 -0.160661677 -0.034185647 0.253584444 0.953264967
1726601414.129087925 963.957741529 258.470760005 56.833255006 -0.160151491 -0.034055324 0.253777833 0.953304016
1726601414.131628990 964.010359349 258.500888661 56.834219972 -0.159644919 -0.033924784 0.253971704 0.953342007
1726601414.134150028 964.062967242 258.531034613 56.835185237 -0.159141915 -0.033794131 0.254166013 0.953378962
1726601414.136626959 964.115565243 258.561197795 56.836150759 -0.158642366 -0.033663435 0.254360711 0.953414916
1726601414.139092922 964.168153385 258.591378167 56.837116472 -0.158147385 -0.033533270 0.254555802 0.953449667
1726601414.141603947 964.220731698 258.621575713 56.838082297 -0.157658880 -0.033404536 0.254751313 0.953482870
1726601414.144120932 964.273300211 258.651790408 56.839048166 -0.157177978 -0.033277841 0.254947229 0.953514331
1726601414.146594048 964.325858954 258.682022216 56.840014022 -0.156705258 -0.033153572 0.255143505 0.953543966
1726601414.149143934 964.378407953 258.712271098 56.840979813 -0.156240915 -0.033031961 0.255340079 0.953571765
1726601414.151669979 964.430947236 258.742537014 56.841945496 -0.155784881 -0.032913129 0.255536874 0.953597768
1726601414.154155016 964.483476828 258.772819918 56.842911034 -0.155336911 -0.032797119 0.255733809 0.953622049
1726601414.156615973 964.535996753 258.803119766 56.843876394 -0.154896648 -0.032683919 0.255930800 0.953644701
1726601414.159099102 964.588507119 258.833436380 56.844841593 -0.154456851 -0.032571854 0.256127320 0.953667107
1726601414.161602020 964.641008096 258.863769480 56.845806686 -0.154005814 -0.032458154 0.256322588 0.953691464
1726601414.164151907 964.693499821 258.894118838 56.846771717 -0.153535908 -0.032340999 0.256516162 0.953719164
1726601414.166646004 964.745982405 258.924484266 56.847736719 -0.153042430 -0.032219253 0.256707830 0.953751029
1726601414.169153929 964.798455941 258.954865603 56.848701723 -0.152522758 -0.032092260 0.256897547 0.953787474
1726601414.171652079 964.850920508 258.985262707 56.849666755 -0.151975732 -0.031959709 0.257085379 0.953828633
1726601414.174170017 964.903376178 259.015675454 56.850631843 -0.151401209 -0.031821527 0.257271465 0.953874446
1726601414.176652908 964.955823013 259.046103727 56.851597011 -0.150799728 -0.031677796 0.257455989 0.953924721
1726601414.179090023 965.008261072 259.076547417 56.852562289 -0.150172283 -0.031528709 0.257639162 0.953979186
1726601414.181593895 965.060690351 259.107006534 56.853527660 -0.149521168 -0.031374929 0.257820965 0.954037412
