# t x y z qx qy qz qw
1726601233.487394094 710.447015099 -329.960337206 54.635562572 -0.242781268 -0.036713315 0.085636842 0.965596044
1726601233.489800930 710.506149280 -329.947292706 54.638011761 -0.242788210 -0.036839007 0.085863729 0.965569362
1726601233.492307901 710.565273156 -329.934215020 54.640468219 -0.242795466 -0.036964984 0.086090916 0.965542493
1726601233.494813919 710.624386721 -329.921104164 54.642931915 -0.242802990 -0.037091479 0.086318335 0.965515445
1726601233.497304916 710.683489966 -329.907960149 54.645402824 -0.242810748 -0.037218657 0.086545936 0.965488225
1726601233.499800920 710.742582881 -329.894782985 54.647880925 -0.242818710 -0.037346629 0.086773684 0.965460839
1726601233.502296925 710.801665447 -329.881572681 54.650366203 -0.242826855 -0.037475469 0.087001552 0.965433290
1726601233.505026102 710.860737648 -329.868329243 54.652858644 -0.242835162 -0.037605218 0.087229522 0.965405584
1726601233.507309914 710.919799463 -329.855052676 54.655358240 -0.242843616 -0.037735900 0.087457581 0.965377725
1726601233.509824038 710.978850873 -329.841742988 54.657864986 -0.242851982 -0.037867501 0.087685717 0.965349772
1726601233.512367010 711.037891855 -329.828400188 54.660378884 -0.242859886 -0.037999984 0.087913922 0.965321822
1726601233.514841080 711.096922388 -329.815024284 54.662899935 -0.242867086 -0.038133316 0.088142194 0.965293936
1726601233.517313957 711.155942448 -329.801615280 54.665428144 -0.242873438 -0.038267462 0.088370534 0.965266151
1726601233.519856930 711.214952011 -329.788173178 54.667963516 -0.242878866 -0.038402387 0.088598950 0.965238488
1726601233.522317886 711.273951051 -329.774697979 54.670506057 -0.242883343 -0.038538060 0.088827447 0.965210953
1726601233.524830103 711.332939544 -329.761189683 54.673055777 -0.242886872 -0.038674446 0.089056036 0.965183546
1726601233.527316093 711.391917463 -329.747648286 54.675612684 -0.242889482 -0.038811512 0.089284725 0.965156259
1726601233.529803991 711.450884764 -329.734073693 54.678176739 -0.242891159 -0.038949289 0.089513178 0.965129125
1726601233.532360077 711.509841419 -329.720465901 54.680747955 -0.242891951 -0.039087745 0.089741408 0.965102134
1726601233.534826994 711.568787402 -329.706824906 54.683326345 -0.242891906 -0.039226843 0.089969429 0.965075271
1726601233.537302971 711.627722685 -329.693150703 54.685911925 -0.242891080 -0.039366551 0.090197255 0.965048524
1726601233.539824963 711.686647240 -329.679443287 54.688504709 -0.242889525 -0.039506834 0.090424898 0.965021879
1726601233.542342901 711.745561040 -329.665702652 54.691104717 -0.242887295 -0.039647660 0.090652372 0.964995322
1726601233.544847965 711.804464055 -329.651928792 54.693711964 -0.242884441 -0.039788995 0.090879688 0.964968842
1726601233.547343969 711.863356258 -329.638121701 54.696326469 -0.242881011 -0.039930805 0.091106861 0.964942426
1726601233.549784899 711.922237620 -329.624281373 54.698948253 -0.242877053 -0.040073059 0.091333898 0.964916062
1726601233.552495956 711.981108218 -329.610407862 54.701577409 -0.242872730 -0.040215290 0.091561256 0.964889685
1726601233.554863930 712.039967972 -329.596501152 54.704213993 -0.242868152 -0.040356830 0.091789101 0.964863279
1726601233.557317972 712.098816820 -329.582561231 54.706858046 -0.242863406 -0.040497205 0.092017553 0.964836832
1726601233.559851885 712.157654706 -329.568588090 54.709509598 -0.242858563 -0.040636085 0.092246694 0.964810331
1726601233.562313080 712.216481585 -329.554581725 54.712168669 -0.242853678 -0.040773246 0.092476577 0.964783767
1726601233.564815998 712.275297415 -329.540542135 54.714835271 -0.242848798 -0.040908540 0.092707237 0.964757130
1726601233.567338943 712.334102162 -329.526469321 54.717509410 -0.242843962 -0.041041880 0.092938692 0.964730415
1726601233.569806099 712.392895793 -329.512363290 54.720191083 -0.242839198 -0.041173224 0.093170949 0.964703614
1726601233.572319984 712.451678382 -329.498223931 54.722880228 -0.242834498 -0.041302717 0.093403638 0.964676761
1726601233.574867964 712.510449914 -329.484051256 54.725576826 -0.242829855 -0.041430528 0.093636715 0.964649853
1726601233.577302933 712.569210373 -329.469845280 54.728280853 -0.242825271 -0.041556796 0.093870145 0.964622888
1726601233.579818010 712.627959742 -329.455606017 54.730992286 -0.242820743 -0.041681635 0.094103895 0.964595866
1726601233.582328081 712.686698004 -329.441333482 54.733711097 -0.242816272 -0.041805145 0.094337942 0.964568785
1726601233.584825039 712.745425139 -329.427027692 54.736437260 -0.242811857 -0.041927411 0.094572260 0.964541643
1726601233.587338924 712.804141132 -329.412688665 54.739170746 -0.242807500 -0.042048511 0.094806829 0.964514440
1726601233.589834929 712.862845962 -329.398316419 54.741911523 -0.242803201 -0.042168512 0.095041632 0.964487175
1726601233.592329979 712.921539618 -329.383911062 54.744659622 -0.242799033 -0.042287230 0.095277041 0.964459800
1726601233.594841957 712.980222058 -329.369472611 54.747415026 -0.242795038 -0.042404406 0.095513120 0.964432310
1726601233.597317934 713.038893244 -329.355001083 54.750177709 -0.242791242 -0.042519877 0.095749904 0.964404702
1726601233.599895954 713.097553149 -329.340496499 54.752947641 -0.242787667 -0.042633548 0.095987409 0.964376973
1726601233.602329969 713.156201746 -329.325958882 54.755724783 -0.242784327 -0.042745373 0.096225646 0.964349122
1726601233.604840994 713.214839012 -329.311388258 54.758509092 -0.242781230 -0.042855343 0.096464608 0.964321146
1726601233.607336044 713.273464927 -329.296784653 54.761300522 -0.242778383 -0.042963478 0.096704285 0.964293045
1726601233.609870911 713.332079475 -329.282148097 54.764099019 -0.242775788 -0.043069816 0.096944661 0.964264819
1726601233.612288952 713.390682637 -329.267478621 54.766904530 -0.242773447 -0.043174409 0.097185717 0.964236465
1726601233.614856958 713.449274523 -329.252776235 54.769716996 -0.242771154 -0.043277396 0.097427405 0.964208035
1726601233.617379904 713.507855132 -329.238040982 54.772536352 -0.242768526 -0.043378970 0.097669665 0.964179622
1726601233.619816065 713.566424461 -329.223272904 54.775362534 -0.242765314 -0.043479294 0.097912445 0.964151288
1726601233.622324944 713.624982505 -329.208472040 54.778195476 -0.242761363 -0.043578506 0.098155707 0.964123069
1726601233.624874115 713.683529259 -329.193638430 54.781035113 -0.242756594 -0.043676725 0.098399416 0.964094982
1726601233.627362013 713.742064715 -329.178772111 54.783881380 -0.242750971 -0.043774058 0.098643545 0.964067035
1726601233.629940987 713.800588865 -329.163873121 54.786734212 -0.242744496 -0.043870596 0.098888071 0.964039226
1726601233.632468939 713.859101700 -329.148941496 54.789593543 -0.242737187 -0.043966426 0.099132971 0.964011548
1726601233.634845972 713.917603205 -329.133977272 54.792459316 -0.242729093 -0.044061532 0.099378253 0.963983989
1726601233.637351990 713.976093357 -329.118980484 54.795331474 -0.242720276 -0.044155825 0.099623936 0.963956535
1726601233.639858007 714.034572138 -329.103951165 54.798209960 -0.242710800 -0.044249264 0.099870032 0.963929171
1726601233.642386913 714.093039533 -329.088889351 54.801094712 -0.242700724 -0.044341833 0.100116546 0.963901882
1726601233.644881964 714.151495528 -329.073795078 54.803985669 -0.242690107 -0.044433541 0.100363474 0.963874653
1726601233.647394896 714.209940109 -329.058668383 54.806882767 -0.242679001 -0.044524415 0.100610806 0.963847470
1726601233.649852037 714.268373265 -329.043509301 54.809785940 -0.242667460 -0.044614489 0.100858534 0.963820319
1726601233.652347088 714.326794986 -329.028317869 54.812695124 -0.242655529 -0.044703807 0.101106645 0.963793189
1726601233.654850006 714.385205423 -329.013094283 54.815610353 -0.242643380 -0.044792387 0.101355787 0.963765966
1726601233.657330036 714.443604579 -328.997838579 54.818531552 -0.242631041 -0.044880440 0.101605897 0.963738640
1726601233.659895897 714.501992453 -328.982550794 54.821458650 -0.242618543 -0.044968135 0.101856918 0.963711200
1726601233.662355900 714.560369042 -328.967230963 54.824391577 -0.242605915 -0.045055604 0.102108803 0.963683638
1726601233.664866924 714.618734341 -328.951879118 54.827330266 -0.242593187 -0.045142951 0.102361511 0.963655945
1726601233.667346954 714.677088343 -328.936495294 54.830274654 -0.242580389 -0.045230265 0.102615006 0.963628112
1726601233.669847012 714.735431041 -328.921079519 54.833224677 -0.242567546 -0.045317614 0.102869256 0.963600133
1726601233.672461987 714.793762427 -328.905631825 54.836180276 -0.242554682 -0.045405060 0.103124228 0.963572001
1726601233.674854994 714.852082491 -328.890152240 54.839141393 -0.242541824 -0.045492649 0.103379896 0.963543709
1726601233.677376986 714.910391223 -328.874640791 54.842107970 -0.242528990 -0.045580425 0.103636231 0.963515254
1726601233.679876089 714.968688612 -328.859097504 54.845079955 -0.242516202 -0.045668424 0.103893209 0.963486631
1726601233.682369947 715.026974648 -328.843522404 54.848057294 -0.242503479 -0.045756677 0.104150803 0.963457835
1726601233.684847116 715.085249319 -328.827915514 54.851039936 -0.242490836 -0.045845211 0.104408989 0.963428863
1726601233.687354088 715.143512612 -328.812276857 54.854027833 -0.242478289 -0.045934050 0.104667746 0.963399712
1726601233.689843893 715.201764516 -328.796606454 54.857020937 -0.242465852 -0.046023214 0.104927047 0.963370380
1726601233.692467928 715.260005018 -328.780904326 54.860019202 -0.242453537 -0.046112723 0.105186871 0.963340865
1726601233.694888115 715.318234103 -328.765170490 54.863022586 -0.242441356 -0.046202591 0.105447195 0.963311164
1726601233.697357893 715.376451780 -328.749404566 54.866030849 -0.242429353 -0.046293020 0.105706644 0.963281408
1726601233.699856997 715.434658021 -328.733606561 54.869043955 -0.242417898 -0.046383893 0.105965253 0.963251505
1726601233.702358961 715.492852800 -328.717776486 54.872061869 -0.242407220 -0.046475129 0.106223040 0.963221401
1726601233.704854965 715.551036095 -328.701914355 54.875084555 -0.242397453 -0.046566672 0.106480018 0.963191064
1726601233.707341909 715.609207888 -328.686020180 54.878111978 -0.242388660 -0.046658483 0.106736189 0.963160479
1726601233.709897041 715.667368159 -328.670093977 54.881144102 -0.242380860 -0.046750535 0.106991555 0.963129645
1726601233.712368965 715.725516891 -328.654135760 54.884180892 -0.242374035 -0.046842813 0.107246113 0.963098567
1726601233.714881897 715.783654068 -328.638145546 54.887222311 -0.242368147 -0.046935310 0.107499858 0.963067256
1726601233.717371941 715.841779716 -328.622123532 54.890268427 -0.242363253 -0.047027894 0.107753473 0.963035627
1726601233.719871998 715.899893820 -328.606069736 54.893319205 -0.242359306 -0.047120570 0.108006942 0.963003696
1726601233.722385883 715.957996364 -328.589984171 54.896374610 -0.242356245 -0.047213343 0.108260250 0.962971479
1726601233.724864006 716.016087333 -328.573866853 54.899434607 -0.242354014 -0.047306219 0.108513385 0.962938990
1726601233.727417946 716.074166713 -328.557717796 54.902499164 -0.242352553 -0.047399210 0.108766328 0.962906247
1726601233.729863882 716.132234487 -328.541537015 54.905568246 -0.242351804 -0.047492322 0.109019069 0.962873265
1726601233.732382059 716.190290642 -328.525324525 54.908641821 -0.242351712 -0.047585567 0.109271592 0.962840060
1726601233.734890938 716.248335161 -328.509080340 54.911719857 -0.242352223 -0.047678953 0.109523886 0.962806645
1726601233.737365007 716.306368030 -328.492804473 54.914802321 -0.242353284 -0.047772491 0.109775937 0.962773036
1726601233.739864111 716.364389249 -328.476497033 54.917889243 -0.242354699 -0.047866012 0.110028102 0.962739249
1726601233.742398024 716.422398793 -328.460158038 54.920980603 -0.242356087 -0.047959327 0.110280411 0.962705386
1726601233.744951963 716.480396640 -328.443787507 54.924076381 -0.242357191 -0.048052313 0.110532884 0.962671516
1726601233.747365952 716.538382768 -328.427385456 54.927176552 -0.242357855 -0.048144888 0.110785531 0.962637681
1726601233.749861956 716.596357160 -328.410951903 54.930281090 -0.242357981 -0.048237003 0.111038359 0.962603908
1726601233.752384901 716.654319797 -328.394486864 54.933389966 -0.242357521 -0.048328632 0.111291371 0.962570208
1726601233.754904032 716.712270663 -328.377990356 54.936503151 -0.242356458 -0.048419766 0.111544562 0.962536588
1726601233.757374048 716.770209743 -328.361462394 54.939620614 -0.242354798 -0.048510410 0.111797930 0.962503047
1726601233.759985924 716.828137128 -328.344902964 54.942742332 -0.242352601 -0.048600486 0.112051492 0.962469570
1726601233.762368917 716.886052791 -328.328312080 54.945868283 -0.242349912 -0.048689855 0.112305280 0.962436150
1726601233.764882088 716.943956708 -328.311689758 54.948998437 -0.242346779 -0.048778429 0.112559315 0.962402776
1726601233.767409086 717.001848859 -328.295036015 54.952132766 -0.242343246 -0.048866158 0.112813606 0.962369440
1726601233.769836903 717.059729227 -328.278350869 54.955271235 -0.242339359 -0.048953022 0.113068154 0.962336131
1726601233.772445917 717.117597795 -328.261634337 54.958413809 -0.242335154 -0.049039018 0.113322957 0.962302840
1726601233.774903059 717.175454548 -328.244886439 54.961560450 -0.242330671 -0.049124160 0.113578007 0.962269557
1726601233.777431965 717.233299472 -328.228107195 54.964711120 -0.242325943 -0.049208470 0.113833294 0.962236273
1726601233.779891014 717.291132524 -328.211296533 54.967865731 -0.242320958 -0.049291950 0.114088488 0.962203031
1726601233.782377005 717.348953681 -328.194454473 54.971024252 -0.242315761 -0.049374478 0.114343619 0.962169824
1726601233.784892082 717.406762921 -328.177581037 54.974186644 -0.242310385 -0.049455983 0.114598706 0.962136643
1726601233.787374973 717.464560228 -328.160676246 54.977352867 -0.242304861 -0.049536428 0.114853757 0.962103483
1726601233.789860010 717.522345586 -328.143740126 54.980522877 -0.242299211 -0.049615806 0.115108775 0.962070337
1726601233.792498112 717.580118983 -328.126772702 54.983696628 -0.242293454 -0.049694132 0.115363753 0.962037203
1726601233.794878006 717.637880408 -328.109773999 54.986874071 -0.242287608 -0.049771430 0.115618689 0.962004074
1726601233.797405005 717.695629850 -328.092744044 54.990055156 -0.242281682 -0.049847738 0.115873570 0.961970948
1726601233.799926996 717.753367300 -328.075682867 54.993239830 -0.242275689 -0.049923100 0.116128385 0.961937822
1726601233.802428007 717.811092733 -328.058590406 54.996427985 -0.242269564 -0.049997720 0.116382757 0.961904746
1726601233.804903030 717.868806156 -328.041466692 54.999619558 -0.242263292 -0.050071806 0.116636635 0.961871721
1726601233.807420969 717.926507568 -328.024311757 55.002814488 -0.242256854 -0.050145519 0.116889982 0.961838747
1726601233.809932947 717.984196971 -328.007125631 55.006012718 -0.242250240 -0.050218987 0.117142771 0.961805825
1726601233.812412977 718.041874362 -327.989908345 55.009214191 -0.242243442 -0.050292314 0.117394978 0.961772955
1726601233.814913988 718.099539738 -327.972659928 55.012418854 -0.242236452 -0.050365581 0.117646589 0.961740136
1726601233.817504883 718.157193095 -327.955380412 55.015626654 -0.242229265 -0.050438854 0.117897592 0.961707369
1726601233.819865942 718.214834429 -327.938069825 55.018837539 -0.242221876 -0.050512193 0.118147978 0.961674652
1726601233.822375059 718.272463846 -327.920728164 55.022051465 -0.242214308 -0.050585646 0.118397739 0.961641979
1726601233.824923992 718.330081341 -327.903355458 55.025268383 -0.242206556 -0.050659252 0.118646875 0.961609351
1726601233.827415943 718.387686908 -327.885951735 55.028488246 -0.242198616 -0.050733048 0.118895377 0.961576766
1726601233.829991102 718.445280540 -327.868517023 55.031711010 -0.242190481 -0.050807061 0.119143250 0.961544226
1726601233.832484961 718.502862230 -327.851051350 55.034936631 -0.242182146 -0.050881319 0.119390489 0.961511732
1726601233.834919930 718.560431970 -327.833554741 55.038165066 -0.242173609 -0.050955846 0.119637097 0.961479282
1726601233.837449074 718.617989753 -327.816027223 55.041396275 -0.242164864 -0.051030660 0.119883076 0.961446878
1726601233.840015888 718.675535572 -327.798468823 55.044630219 -0.242155907 -0.051105781 0.120128427 0.961414519
1726601233.842422962 718.733069449 -327.780879657 55.047866904 -0.242146780 -0.051181251 0.120373474 0.961382152
1726601233.844937086 718.790591389 -327.763259751 55.051106286 -0.242137464 -0.051257246 0.120618173 0.961349780
1726601233.847419024 718.848101392 -327.745609130 55.054348324 -0.242127943 -0.051333889 0.120862498 0.961317402
1726601233.849885941 718.905599455 -327.727927817 55.057592982 -0.242118210 -0.051411265 0.121106430 0.961285019
1726601233.852444887 718.963085574 -327.710215834 55.060840226 -0.242108258 -0.051489434 0.121349956 0.961252630
1726601233.854890108 719.020559742 -327.692473200 55.064090027 -0.242098085 -0.051568436 0.121593070 0.961220234
1726601233.857407093 719.078021952 -327.674699935 55.067342360 -0.242087689 -0.051648292 0.121835772 0.961187833
1726601233.859898090 719.135472193 -327.656896058 55.070597200 -0.242077070 -0.051729015 0.122078059 0.961155424
1726601233.862443924 719.192910456 -327.639061584 55.073854526 -0.242066230 -0.051810607 0.122319937 0.961123007
1726601233.864892006 719.250336835 -327.621196496 55.077114331 -0.242055209 -0.051892976 0.122561434 0.961090573
1726601233.867414951 719.307751306 -327.603300806 55.080376607 -0.242044032 -0.051975954 0.122802596 0.961058120
1726601233.869963884 719.365153848 -327.585374527 55.083641346 -0.242032713 -0.052059419 0.123043460 0.961025645
1726601233.872488022 719.422544440 -327.567417673 55.086908538 -0.242021264 -0.052143280 0.123284052 0.960993147
1726601233.874897003 719.479923065 -327.549430257 55.090178176 -0.242009694 -0.052227470 0.123524392 0.960960626
1726601233.877435923 719.537289706 -327.531412289 55.093450250 -0.241998009 -0.052311938 0.123764500 0.960928079
1726601233.879899979 719.594644347 -327.513363785 55.096724750 -0.241986213 -0.052396648 0.124004387 0.960895507
1726601233.882386923 719.651986972 -327.495284754 55.100001667 -0.241974310 -0.052481571 0.124244064 0.960862909
1726601233.884897947 719.709317664 -327.477175176 55.103281008 -0.241962357 -0.052566506 0.124483590 0.960830274
1726601233.887402058 719.766636385 -327.459035058 55.106562779 -0.241950397 -0.052651122 0.124723054 0.960797598
1726601233.889931917 719.823943101 -327.440864413 55.109846984 -0.241938460 -0.052735189 0.124962517 0.960764878
1726601233.892426968 719.881237784 -327.422663251 55.113133620 -0.241926568 -0.052818545 0.125202028 0.960732111
1726601233.894941092 719.938520413 -327.404431587 55.116422678 -0.241914732 -0.052901089 0.125441615 0.960699297
1726601233.897448063 719.995790968 -327.386169437 55.119714146 -0.241902962 -0.052982752 0.125681300 0.960666433
1726601233.899983883 720.053049430 -327.367876817 55.123008012 -0.241891263 -0.053063498 0.125921098 0.960633520
1726601233.902421951 720.110295785 -327.349553745 55.126304256 -0.241879635 -0.053143314 0.126161014 0.960600556
1726601233.904947042 720.167530034 -327.331200240 55.129602849 -0.241868051 -0.053222385 0.126401009 0.960567545
1726601233.907424927 720.224752188 -327.312816326 55.132903751 -0.241856465 -0.053301034 0.126640998 0.960534491
1726601233.909931898 720.281962254 -327.294402023 55.136206929 -0.241844842 -0.053379503 0.126880927 0.960501396
1726601233.912380934 720.339160233 -327.275957351 55.139512352 -0.241833154 -0.053457967 0.127120754 0.960468264
1726601233.914928913 720.396346125 -327.257482331 55.142819993 -0.241821385 -0.053536553 0.127360451 0.960435095
1726601233.917439938 720.453519924 -327.238976982 55.146129827 -0.241809519 -0.053615357 0.127599996 0.960401890
1726601233.919950008 720.510681624 -327.220441320 55.149441832 -0.241797545 -0.053694443 0.127839377 0.960368652
1726601233.922434092 720.567831219 -327.201875363 55.152755989 -0.241785459 -0.053773859 0.128078588 0.960335379
1726601233.924947977 720.624968699 -327.183279128 55.156072279 -0.241773251 -0.053853638 0.128317622 0.960302072
1726601233.927443027 720.682094033 -327.164652628 55.159390702 -0.241760962 -0.053933524 0.128556550 0.960268726
1726601233.929996967 720.739207173 -327.145995875 55.162711267 -0.241748654 -0.054013064 0.128795493 0.960235335
1726601233.932447910 720.796308081 -327.127308883 55.166033977 -0.241736376 -0.054091934 0.129034540 0.960201893
1726601233.934969902 720.853396728 -327.108591666 55.169358826 -0.241724160 -0.054169915 0.129273749 0.960168396
1726601233.937474012 720.910473089 -327.089844243 55.172685803 -0.241712027 -0.054246861 0.129513165 0.960134842
1726601233.939882994 720.967537144 -327.071066632 55.176014892 -0.241699993 -0.054322681 0.129752814 0.960101227
1726601233.942464113 721.024588876 -327.052258854 55.179346073 -0.241688067 -0.054397320 0.129992716 0.960067552
1726601233.944889069 721.081628270 -327.033420930 55.182679323 -0.241676251 -0.054470759 0.130232877 0.960033814
1726601233.947426081 721.138655402 -327.014552760 55.186014566 -0.241664520 -0.054543061 0.130472965 0.960000062
1726601233.949934006 721.195670261 -326.995654367 55.189351774 -0.241652864 -0.054614241 0.130712984 0.959966298
1726601233.952433109 721.252672839 -326.976725779 55.192690914 -0.241641272 -0.054684324 0.130952936 0.959932523
1726601233.954965115 721.309663127 -326.957767020 55.196031953 -0.241629737 -0.054753342 0.131192818 0.959898738
1726601233.957475901 721.366641118 -326.938778119 55.199374855 -0.241618246 -0.054821337 0.131432630 0.959864942
1726601233.959959984 721.423606807 -326.919759106 55.202719581 -0.241606790 -0.054888350 0.131672371 0.959831139
1726601233.962481022 721.480560188 -326.900710008 55.206066092 -0.241595357 -0.054954429 0.131912035 0.959797327
1726601233.964920044 721.537501257 -326.881630857 55.209414349 -0.241583938 -0.055019622 0.132151620 0.959763508
1726601233.967442989 721.594430002 -326.862521682 55.212764313 -0.241572533 -0.055083884 0.132391146 0.959729682
1726601233.969914913 721.651346406 -326.843382513 55.216115952 -0.241561159 -0.055147110 0.132630649 0.959695844
1726601233.972404003 721.708250459 -326.824213383 55.219469226 -0.241549820 -0.055209241 0.132870153 0.959661996
1726601233.974931002 721.765142150 -326.805014323 55.222824093 -0.241538519 -0.055270249 0.133109674 0.959628135
1726601233.977480888 721.822021473 -326.785785369 55.226180509 -0.241527255 -0.055330137 0.133349221 0.959594261
1726601233.979918003 721.878888424 -326.766526554 55.229538427 -0.241516024 -0.055388920 0.133588800 0.959560374
1726601233.982487917 721.935742998 -326.747237915 55.232897797 -0.241504819 -0.055446631 0.133828410 0.959526472
1726601233.984963894 721.992585193 -326.727919489 55.236258568 -0.241493634 -0.055503312 0.134068051 0.959492556
1726601233.987427950 722.049415008 -326.708571312 55.239620686 -0.241482461 -0.055559007 0.134307719 0.959458626
1726601233.989919901 722.106232581 -326.689193471 55.242984152 -0.241471595 -0.055613738 0.134547748 0.959424559
1726601233.992392063 722.163037908 -326.669785997 55.246348904 -0.241461385 -0.055667609 0.134788117 0.959390265
1726601233.994944096 722.219830988 -326.650348922 55.249714885 -0.241452055 -0.055720709 0.135028809 0.959355684
1726601233.997430086 722.276611821 -326.630882278 55.253082034 -0.241443732 -0.055773115 0.135269806 0.959320782
1726601233.999922991 722.333380406 -326.611386102 55.256450293 -0.241436477 -0.055824895 0.135511088 0.959285543
1726601234.002407074 722.390136743 -326.591860427 55.259819601 -0.241430309 -0.055876111 0.135752640 0.959249960
1726601234.004985094 722.446880834 -326.572305291 55.263189900 -0.241425211 -0.055926821 0.135994443 0.959214038
1726601234.007404089 722.503612679 -326.552720727 55.266561130 -0.241421147 -0.055977079 0.136236480 0.959177782
1726601234.009906054 722.560332260 -326.533106685 55.269933175 -0.241417997 -0.056027087 0.136478374 0.959141267
1726601234.012398958 722.617039589 -326.513463202 55.273305969 -0.241415675 -0.056077048 0.136720074 0.959104508
1726601234.014961004 722.673734678 -326.493790315 55.276679449 -0.241414097 -0.056127114 0.136961541 0.959067525
1726601234.017421961 722.730417535 -326.474088059 55.280053553 -0.241413184 -0.056177400 0.137202748 0.959030333
1726601234.020003080 722.787088163 -326.454356469 55.283428225 -0.241412864 -0.056227996 0.137443674 0.958992950
1726601234.022475958 722.843746568 -326.434595580 55.286803409 -0.241413066 -0.056278967 0.137684306 0.958955391
1726601234.025007010 722.900392753 -326.414805423 55.290179055 -0.241413726 -0.056330366 0.137924632 0.958917671
1726601234.027417898 722.957026718 -326.394986032 55.293555111 -0.241414785 -0.056382232 0.138164647 0.958879803
1726601234.029922009 723.013648464 -326.375137437 55.296931530 -0.241416188 -0.056434597 0.138404345 0.958841800
1726601234.032437086 723.070257991 -326.355259668 55.300308267 -0.241417885 -0.056487482 0.138643727 0.958803675
1726601234.034928083 723.126855299 -326.335352754 55.303685278 -0.241419829 -0.056540907 0.138882791 0.958765436
1726601234.037415981 723.183440385 -326.315416725 55.307062523 -0.241421978 -0.056594884 0.139121539 0.958727096
1726601234.039900064 723.240013249 -326.295451606 55.310439962 -0.241424294 -0.056649424 0.139359975 0.958688662
1726601234.042428970 723.296573887 -326.275457424 55.313817557 -0.241426742 -0.056704533 0.139598101 0.958650142
1726601234.044934988 723.353122296 -326.255434206 55.317195274 -0.241429290 -0.056760215 0.139835923 0.958611543
1726601234.047468901 723.409658474 -326.235381975 55.320573078 -0.241431909 -0.056816474 0.140073445 0.958572872
1726601234.049925089 723.466182415 -326.215300755 55.323950939 -0.241434572 -0.056873309 0.140310676 0.958534135
1726601234.052422047 723.522694094 -326.195190563 55.327328839 -0.241437518 -0.056930475 0.140547687 0.958495276
1726601234.054948092 723.579193465 -326.175051410 55.330706771 -0.241441152 -0.056987553 0.140784597 0.958456200
1726601234.057420969 723.635680497 -326.154883312 55.334084721 -0.241445735 -0.057044246 0.141021489 0.958416846
1726601234.059962988 723.692155162 -326.134686285 55.337462667 -0.241451421 -0.057100348 0.141258424 0.958377180
1726601234.062431097 723.748617442 -326.114460350 55.340840584 -0.241458286 -0.057155719 0.141495437 0.958337186
1726601234.064915895 723.805067322 -326.094205528 55.344218442 -0.241466356 -0.057210271 0.141732552 0.958296858
1726601234.067464113 723.861504792 -326.073921843 55.347596209 -0.241475617 -0.057263952 0.141969785 0.958256201
1726601234.069952011 723.917929842 -326.053609320 55.350973847 -0.241486033 -0.057316736 0.142207144 0.958215224
1726601234.072444916 723.974342530 -326.033268162 55.354351415 -0.241497652 -0.057368588 0.142445282 0.958173821
1726601234.074958086 724.030742863 -326.012898395 55.357728861 -0.241510397 -0.057419676 0.142684150 0.958132007
1726601234.077486992 724.087130846 -325.992500047 55.361106138 -0.241524193 -0.057470135 0.142923707 0.958089798
1726601234.079969883 724.143506483 -325.972073143 55.364483196 -0.241538964 -0.057520068 0.143163917 0.958047214
1726601234.082489967 724.199869777 -325.951617711 55.367859990 -0.241554641 -0.057569563 0.143404752 0.958004268
1726601234.084882021 724.256220729 -325.931133775 55.371236472 -0.241571158 -0.057618689 0.143646186 0.957960978
1726601234.087464094 724.312559340 -325.910621362 55.374612596 -0.241588453 -0.057667507 0.143888198 0.957917358
1726601234.089900017 724.368885610 -325.890080495 55.377988317 -0.241606465 -0.057716067 0.144130766 0.957873423
1726601234.092411995 724.425199626 -325.869511087 55.381363552 -0.241624468 -0.057764384 0.144373550 0.957829406
1726601234.094948053 724.481501394 -325.848913185 55.384738269 -0.241641333 -0.057812344 0.144616564 0.957785596
1726601234.097431898 724.537790920 -325.828286830 55.388112436 -0.241656331 -0.057859878 0.144859823 0.957742180
1726601234.099941015 724.594068206 -325.807632060 55.391486019 -0.241669008 -0.057906952 0.145103343 0.957699272
1726601234.102427959 724.650333255 -325.786948910 55.394858983 -0.241679115 -0.057953560 0.145347136 0.957656933
1726601234.104955912 724.706586067 -325.766237413 55.398231293 -0.241686542 -0.057999708 0.145591219 0.957615187
1726601234.107523918 724.762826643 -325.745497598 55.401602914 -0.241691277 -0.058045418 0.145835603 0.957574035
1726601234.110054970 724.819054983 -325.724729495 55.404973811 -0.241693374 -0.058090718 0.146080299 0.957533460
1726601234.112466097 724.875271086 -325.703933133 55.408343949 -0.241692929 -0.058135640 0.146325319 0.957493434
1726601234.114972115 724.931474967 -325.683108624 55.411713356 -0.241690156 -0.058179974 0.146571058 0.957453855
1726601234.117477894 724.987666600 -325.662255994 55.415082015 -0.241685250 -0.058223451 0.146817600 0.957414676
1726601234.119935989 725.043845965 -325.641375268 55.418449904 -0.241678399 -0.058265888 0.147065006 0.957375852
1726601234.122419119 725.100013049 -325.620466471 55.421816997 -0.241669778 -0.058307176 0.147313315 0.957337338
1726601234.124952078 725.156167842 -325.599529629 55.425183261 -0.241659558 -0.058347254 0.147562553 0.957299091
1726601234.127511978 725.212310335 -325.578564770 55.428548663 -0.241647891 -0.058386098 0.147812734 0.957261070
1726601234.129962921 725.268440526 -325.557571921 55.431913165 -0.241634924 -0.058423710 0.148063866 0.957223237
1726601234.132493973 725.324558410 -325.536551110 55.435276730 -0.241620789 -0.058460110 0.148315951 0.957185556
